driverStandingsId,raceId,driverId,points,position,positionText,wins
57718,542,178,11.00,11,11,0
57729,542,177,0.00,29,29,0
57745,543,222,9.00,1,1,1
57748,543,224,3.00,4,4,0
57749,543,207,2.00,5,5,0
57758,543,231,0.00,14,14,0
57762,543,182,0.00,18,18,0
57766,544,222,9.00,2,2,1
57769,544,224,6.00,5,5,0
57770,544,207,2.00,7,7,0
57779,544,231,6.00,4,4,0
57783,544,182,4.00,6,6,0
57788,545,222,15.00,1,1,1
57791,545,224,6.00,6,6,0
57792,545,207,2.00,9,9,0
57801,545,231,9.00,4,4,0
57805,545,182,13.00,3,3,1
57813,546,222,19.00,2,2,1
57816,546,224,8.00,6,6,0
57817,546,207,11.00,4,4,1
57826,546,231,9.00,5,5,0
57830,546,182,19.00,1,1,1
57840,546,178,0.00,27,27,0
57841,547,222,23.00,1,1,1
57844,547,224,8.00,6,6,0
57845,547,207,20.00,2,2,2
57854,547,231,9.00,5,5,0
57858,547,182,19.00,4,4,1
57868,547,178,0.00,29,29,0
57876,548,222,32.00,1,1,2
57879,548,224,8.00,6,6,0
57880,548,207,22.00,4,4,2
57889,548,231,9.00,5,5,0
57893,548,182,25.00,2,2,1
57903,548,178,1.00,15,15,0
57913,549,222,32.00,1,1,2
57916,549,224,8.00,7,7,0
57917,549,207,22.00,4,4,2
57926,549,231,9.00,6,6,0
57930,549,182,31.00,2,2,1
57940,549,178,3.00,13,13,0
57952,550,222,32.00,1,1,2
57955,550,224,8.00,10,10,0
57956,550,207,23.00,4,4,2
57965,550,231,9.00,9,9,0
57969,550,182,31.00,2,2,1
57979,550,178,3.00,14,14,0
57993,551,222,32.00,3,3,2
57996,551,224,8.00,11,11,0
57997,551,207,32.00,2,2,3
58006,551,231,13.00,7,7,0
58010,551,182,33.00,1,1,1
58020,551,178,3.00,15,15,0
58035,552,222,32.00,3,3,2
58038,552,224,8.00,11,11,0
58039,552,207,32.00,2,2,3
58048,552,231,22.00,5,5,1
58052,552,182,39.00,1,1,1
58062,552,178,3.00,16,16,0
58084,553,222,38.00,2,2,2
58087,553,224,8.00,12,12,0
58088,553,207,32.00,3,3,3
58097,553,231,22.00,5,5,1
58101,553,182,48.00,1,1,2
58111,553,178,3.00,16,16,0
58135,554,222,38.00,2,2,2
58138,554,224,8.00,13,13,0
58139,554,207,32.00,4,4,3
58148,554,231,22.00,5,5,1
58152,554,182,54.00,1,1,2
58162,554,178,12.00,8,8,1
58187,555,222,42.00,2,2,2
58190,555,224,11.00,11,11,0
58191,555,207,32.00,4,4,3
58200,555,231,22.00,5,5,1
58204,555,182,63.00,1,1,3
58214,555,178,12.00,9,9,1
58240,556,222,42.00,2,2,2
58243,556,224,11.00,11,11,0
58244,556,207,41.00,3,3,4
58253,556,231,22.00,5,5,1
58257,556,182,69.00,1,1,3
58267,556,178,16.00,9,9,1
58297,557,222,46.00,3,3,2
58300,557,224,11.00,11,11,0
58301,557,207,47.00,2,2,4
58310,557,231,31.00,5,5,2
58314,557,182,72.00,1,1,3
58324,557,178,16.00,9,9,1
58355,558,222,55.00,2,2,3
58358,558,224,11.00,12,12,0
58359,558,207,47.00,3,3,4
58368,558,231,31.00,5,5,2
58372,558,182,72.00,1,1,3
58382,558,178,19.00,8,8,1
58413,559,222,55.00,2,2,3
58416,559,224,11.00,12,12,0
58417,559,207,47.00,3,3,4
58426,559,231,40.00,5,5,3
58430,559,182,72.00,1,1,3
58440,559,178,22.00,7,7,1
58478,512,207,2.00,5,5,0
58479,512,224,1.00,6,6,0
58482,512,178,0.00,9,9,0
58488,512,231,0.00,15,15,0
58491,512,182,0.00,18,18,0
58493,512,222,0.00,20,20,0
58504,513,207,2.00,7,7,0
58505,513,224,1.00,8,8,0
58508,513,178,0.00,12,12,0
58514,513,231,0.00,19,19,0
58517,513,182,0.00,23,23,0
58519,513,222,1.00,9,9,0
58530,514,207,5.00,6,6,0
58531,514,224,1.00,10,10,0
58534,514,178,0.00,18,18,0
58540,514,231,0.00,15,15,0
58543,514,182,1.00,11,11,0
58545,514,222,7.00,5,5,0
58556,515,207,8.00,6,6,0
58557,515,224,1.00,11,11,0
58560,515,178,4.00,9,9,0
58566,515,231,0.00,16,16,0
58569,515,182,1.00,12,12,0
58571,515,222,13.00,3,3,0
58582,516,207,12.00,6,6,0
58583,516,224,1.00,11,11,0
58586,516,178,4.00,9,9,0
58592,516,231,0.00,16,16,0
58595,516,182,1.00,12,12,0
58597,516,222,16.00,5,5,0
58609,517,207,12.00,6,6,0
58610,517,224,1.00,12,12,0
58613,517,178,4.00,10,10,0
58619,517,231,0.00,18,18,0
58622,517,182,1.00,13,13,0
58624,517,222,24.00,2,2,1
58637,518,207,12.00,6,6,0
58638,518,224,1.00,14,14,0
58641,518,178,4.00,11,11,0
58647,518,231,0.00,19,19,0
58650,518,182,1.00,15,15,0
58652,518,222,30.00,1,1,2
58665,519,207,12.00,6,6,0
58666,519,224,1.00,16,16,0
58669,519,178,7.00,12,12,0
58675,519,231,0.00,21,21,0
58678,519,182,1.00,17,17,0
58680,519,222,30.00,1,1,2
58689,519,177,0.00,22,22,0
58696,520,207,12.00,8,8,0
58697,520,224,1.00,16,16,0
58700,520,178,7.00,13,13,0
58706,520,231,0.00,23,23,0
58709,520,182,1.00,17,17,0
58711,520,222,32.00,1,1,2
58720,520,177,0.00,25,25,0
58727,521,207,12.00,10,10,0
58728,521,224,1.00,16,16,0
58731,521,178,16.00,7,7,1
58737,521,231,0.00,24,24,0
58740,521,182,1.00,17,17,0
58742,521,222,35.00,1,1,2
58751,521,177,0.00,26,26,0
58759,522,207,12.00,10,10,0
58760,522,224,1.00,16,16,0
58763,522,178,25.00,4,4,2
58769,522,231,0.00,25,25,0
58772,522,182,1.00,17,17,0
58774,522,222,38.00,1,1,2
58783,522,177,0.00,27,27,0
58791,523,207,12.00,10,10,0
58792,523,224,1.00,18,18,0
58795,523,178,34.00,3,3,3
58801,523,231,0.00,26,26,0
58804,523,182,1.00,19,19,0
58806,523,222,44.00,1,1,2
58815,523,177,0.00,27,27,0
58823,524,207,14.00,9,9,0
58824,524,224,1.00,19,19,0
58827,524,178,34.00,4,4,3
58833,524,231,0.00,26,26,0
58836,524,182,4.00,14,14,0
58838,524,222,51.00,1,1,3
58847,524,177,0.00,27,27,0
58857,525,207,14.00,9,9,0
58858,525,224,1.00,19,19,0
58861,525,178,40.00,3,3,4
58867,525,231,0.00,27,27,0
58870,525,182,4.00,14,14,0
58872,525,222,51.00,1,1,3
58881,525,177,0.00,29,29,0
58893,526,207,14.00,12,12,0
58894,526,224,1.00,21,21,0
58897,526,178,40.00,3,3,4
58903,526,231,0.00,27,27,0
58906,526,182,4.00,14,14,0
58908,526,222,51.00,1,1,3
58917,526,177,0.00,29,29,0
58925,498,178,9.00,1,1,1
58927,498,177,4.00,3,3,0
58930,498,117,1.00,6,6,0
58933,498,222,0.00,9,9,0
58935,498,224,0.00,11,11,0
58940,498,207,0.00,16,16,0
58953,499,178,13.00,1,1,1
58955,499,177,4.00,5,5,0
58958,499,117,3.00,8,8,0
58961,499,222,0.00,19,19,0
58963,499,224,0.00,16,16,0
58968,499,207,0.00,22,22,0
58981,500,178,13.00,2,2,1
58983,500,177,4.00,7,7,0
58986,500,117,3.00,9,9,0
58989,500,222,0.00,24,24,0
58991,500,224,0.00,17,17,0
58996,500,207,0.00,20,20,0
59010,501,178,13.00,3,3,1
59012,501,177,4.00,9,9,0
59015,501,117,3.00,12,12,0
59018,501,222,2.00,14,14,0
59020,501,224,4.00,8,8,0
59025,501,207,0.00,22,22,0
59040,502,178,19.00,2,2,1
59042,502,177,4.00,9,9,0
59045,502,117,3.00,13,13,0
59048,502,222,2.00,15,15,0
59050,502,224,4.00,10,10,0
59055,502,207,0.00,23,23,0
59071,503,178,19.00,3,3,1
59073,503,177,4.00,10,10,0
59076,503,117,3.00,15,15,0
59079,503,222,2.00,17,17,0
59081,503,224,5.00,9,9,0
59086,503,207,0.00,20,20,0
59102,504,178,28.00,1,1,2
59104,504,177,4.00,10,10,0
59107,504,117,3.00,15,15,0
59110,504,222,2.00,17,17,0
59112,504,224,5.00,9,9,0
59117,504,207,0.00,20,20,0
59133,505,178,37.00,1,1,3
59135,505,177,4.00,11,11,0
59138,505,117,4.00,14,14,0
59141,505,222,2.00,17,17,0
59143,505,224,5.00,10,10,0
59148,505,207,0.00,20,20,0
59167,506,178,41.00,1,1,3
59169,506,177,4.00,11,11,0
59172,506,117,4.00,16,16,0
59175,506,222,2.00,18,18,0
59177,506,224,5.00,10,10,0
59182,506,207,0.00,19,19,0
59202,507,178,47.00,1,1,3
59204,507,177,4.00,12,12,0
59207,507,117,4.00,16,16,0
59210,507,222,2.00,19,19,0
59212,507,224,5.00,11,11,0
59217,507,207,0.00,20,20,0
59237,507,95,0.00,30,30,0
59238,508,178,47.00,1,1,3
59240,508,177,4.00,14,14,0
59243,508,117,5.00,13,13,0
59246,508,222,2.00,19,19,0
59248,508,224,5.00,12,12,0
59253,508,207,0.00,20,20,0
59273,508,95,0.00,30,30,0
59276,509,178,53.00,2,2,3
59278,509,177,6.00,10,10,0
59281,509,117,5.00,14,14,0
59284,509,222,2.00,19,19,0
59286,509,224,5.00,13,13,0
59291,509,207,0.00,20,20,0
59311,509,95,0.00,30,30,0
59315,510,178,62.00,1,1,4
59317,510,177,6.00,10,10,0
59320,510,117,5.00,16,16,0
59323,510,222,2.00,19,19,0
59325,510,224,5.00,15,15,0
59330,510,207,0.00,21,21,0
59350,510,95,0.00,30,30,0
59356,511,178,67.00,1,1,5
59358,511,177,6.00,10,10,0
59361,511,117,5.00,16,16,0
59364,511,222,2.00,19,19,0
59366,511,224,5.00,15,15,0
59371,511,207,1.00,20,20,0
59391,511,95,0.00,30,30,0
61951,756,356,9.00,1,1,1
61954,756,403,3.00,4,4,0
61962,756,289,0.00,12,12,0
61975,757,356,9.00,1,1,1
61978,757,403,3.00,8,8,0
61986,757,289,0.00,28,28,0
62032,758,356,15.00,1,1,1
62035,758,403,3.00,9,9,0
62043,758,289,0.00,18,18,0
62092,759,356,19.00,1,1,1
62095,759,403,9.00,3,3,0
62103,759,289,0.00,21,21,0
62158,760,356,27.00,1,1,2
62161,760,403,9.00,3,3,0
62169,760,289,0.00,21,21,0
62239,761,356,27.00,1,1,2
62242,761,403,13.00,3,3,0
62250,761,289,0.00,23,23,0
62320,762,356,27.00,1,1,2
62323,762,403,13.00,4,4,0
62331,762,289,0.00,23,23,0
62402,763,356,31.00,1,1,2
62405,763,403,20.00,4,4,0
62413,763,289,0.00,24,24,0
62485,764,356,31.00,1,1,2
62488,764,403,20.00,4,4,0
62496,764,289,0.00,25,25,0
63349,719,289,9.00,1,1,1
63352,719,341,3.00,4,4,0
63356,719,373,0.00,8,8,0
63357,719,356,0.00,9,9,0
63366,719,403,0.00,18,18,0
63374,720,289,9.00,3,3,1
63377,720,341,3.00,6,6,0
63381,720,373,9.00,2,2,1
63382,720,356,0.00,12,12,0
63391,720,403,0.00,19,19,0
63402,721,289,9.00,5,5,1
63405,721,341,7.00,6,6,0
63409,721,373,18.00,1,1,2
63410,721,356,0.00,16,16,0
63419,721,403,0.00,21,21,0
63431,722,289,9.00,5,5,1
63434,722,341,7.00,7,7,0
63438,722,373,27.00,1,1,3
63439,722,356,3.00,9,9,0
63448,722,403,0.00,22,22,0
63461,723,289,13.00,3,3,1
63464,723,341,13.00,4,4,0
63468,723,373,36.00,1,1,4
63469,723,356,3.00,9,9,0
63478,723,403,0.00,26,26,0
63494,724,289,13.00,4,4,1
63497,724,341,22.00,2,2,1
63501,724,373,42.00,1,1,4
63502,724,356,3.00,8,8,0
63511,724,403,0.00,28,28,0
63531,725,289,13.00,5,5,1
63534,725,341,22.00,3,3,1
63538,725,373,51.00,1,1,5
63539,725,356,5.00,9,9,0
63548,725,403,0.00,23,23,0
63574,726,289,22.00,3,3,2
63577,726,341,22.00,4,4,1
63581,726,373,51.00,1,1,5
63582,726,356,8.00,8,8,0
63591,726,403,0.00,24,24,0
63623,727,289,25.00,3,3,2
63626,727,341,22.00,4,4,1
63630,727,373,54.00,1,1,6
63631,727,356,14.00,6,6,0
63640,727,403,0.00,25,25,0
63675,728,289,29.00,2,2,2
63678,728,341,22.00,4,4,1
63682,728,373,54.00,1,1,7
63683,728,356,14.00,7,7,0
63692,728,403,0.00,26,26,0
63737,337,4,25.00,1,1,1
63739,337,1,15.00,3,3,0
63740,337,20,12.00,4,4,0
63741,337,3,10.00,5,5,0
63742,337,30,8.00,6,6,0
63743,337,18,6.00,7,7,0
63761,338,4,37.00,1,1,1
63763,338,1,23.00,4,4,0
63764,338,20,12.00,7,7,0
63765,338,3,20.00,5,5,0
63766,338,30,9.00,8,8,0
63767,338,18,31.00,3,3,1
63785,339,4,37.00,2,2,1
63787,339,1,31.00,6,6,0
63788,339,20,37.00,3,3,1
63789,339,3,35.00,5,5,0
63790,339,30,9.00,10,10,0
63791,339,18,35.00,4,4,1
63809,340,4,49.00,3,3,1
63811,340,1,49.00,4,4,0
63812,340,20,45.00,5,5,1
63813,340,3,50.00,2,2,0
63814,340,30,10.00,10,10,0
63815,340,18,60.00,1,1,2
63833,341,4,67.00,2,2,1
63835,341,1,49.00,6,6,0
63836,341,20,60.00,3,3,1
63837,341,3,50.00,5,5,0
63838,341,30,22.00,9,9,0
63839,341,18,70.00,1,1,2
63881,342,4,75.00,3,3,1
63883,342,1,59.00,7,7,0
63884,342,20,78.00,2,2,1
63885,342,3,56.00,8,8,0
63886,342,30,22.00,9,9,0
63887,342,18,70.00,4,4,2
63905,343,4,79.00,4,4,1
63907,343,1,84.00,3,3,1
63908,343,20,78.00,5,5,1
63909,343,3,66.00,8,8,0
63910,343,30,34.00,9,9,0
63911,343,18,88.00,2,2,2
63929,344,4,94.00,4,4,1
63931,344,1,109.00,1,1,2
63932,344,20,90.00,5,5,1
63933,344,3,74.00,6,6,0
63934,344,30,34.00,9,9,0
63935,344,18,106.00,2,2,2
63953,345,4,98.00,5,5,1
63955,345,1,127.00,1,1,2
63956,345,20,115.00,3,3,2
63957,345,3,75.00,7,7,0
63958,345,30,34.00,9,9,0
63959,345,18,121.00,2,2,2
63977,346,4,98.00,5,5,1
63979,346,1,145.00,1,1,2
63980,346,20,121.00,4,4,2
63981,346,3,90.00,6,6,0
63982,346,30,36.00,9,9,0
63983,346,18,133.00,2,2,2
64002,347,4,123.00,5,5,2
64004,347,1,157.00,1,1,2
64005,347,20,136.00,4,4,2
64006,347,3,94.00,6,6,0
64007,347,30,38.00,9,9,0
64008,347,18,143.00,2,2,2
64027,348,4,141.00,5,5,2
64029,348,1,157.00,2,2,2
64030,348,20,151.00,3,3,2
64031,348,3,94.00,7,7,0
64032,348,30,38.00,9,9,0
64033,348,18,147.00,4,4,2
64052,349,4,141.00,5,5,2
64054,349,1,182.00,1,1,3
64055,349,20,151.00,3,3,2
64056,349,3,102.00,8,8,0
64057,349,30,44.00,10,10,0
64058,349,18,147.00,4,4,2
64077,350,4,166.00,3,3,3
64079,350,1,182.00,2,2,3
64080,350,20,163.00,5,5,2
64081,350,3,112.00,7,7,0
64082,350,30,46.00,9,9,0
64083,350,18,165.00,4,4,2
64156,351,4,191.00,2,2,4
64158,351,1,182.00,3,3,3
64159,351,20,181.00,4,4,2
64160,351,3,122.00,7,7,0
64161,351,30,46.00,10,10,0
64162,351,18,177.00,5,5,2
64183,352,4,206.00,2,2,4
64185,352,1,192.00,4,4,3
64186,352,20,206.00,3,3,3
64187,352,3,122.00,7,7,0
64188,352,30,54.00,9,9,0
64189,352,18,189.00,5,5,2
64237,353,4,231.00,1,1,5
64239,353,1,210.00,3,3,3
64240,353,20,206.00,4,4,3
64241,353,3,122.00,8,8,0
64242,353,30,66.00,9,9,0
64243,353,18,189.00,5,5,2
64264,354,4,246.00,1,1,5
64266,354,1,222.00,4,4,3
64267,354,20,231.00,3,3,4
64268,354,3,130.00,7,7,0
64269,354,30,72.00,9,9,0
64270,354,18,199.00,5,5,2
64291,355,4,252.00,2,2,5
64293,355,1,240.00,4,4,3
64294,355,20,256.00,1,1,5
64295,355,3,142.00,7,7,0
64296,355,30,72.00,9,9,0
64297,355,18,214.00,5,5,2
64320,75,4,44.00,1,1,3
64325,75,8,17.00,3,3,1
64328,75,18,0.00,22,22,0
64330,75,35,5.00,13,13,0
64335,75,30,10.00,7,7,0
64384,842,20,50.00,1,1,2
64385,842,1,22.00,3,3,0
64387,842,4,20.00,5,5,0
64389,842,18,26.00,2,2,0
64400,842,3,0.00,15,15,0
64402,842,30,2.00,12,12,0
64408,843,20,68.00,1,1,2
64409,843,1,47.00,2,2,1
64411,843,4,26.00,5,5,0
64413,843,18,38.00,3,3,0
64424,843,3,10.00,9,9,0
64426,843,30,6.00,11,11,0
64432,844,20,93.00,1,1,3
64433,844,1,59.00,2,2,1
64435,844,4,41.00,5,5,0
64437,844,18,46.00,4,4,0
64448,844,3,20.00,9,9,0
64450,844,30,6.00,11,11,0
64456,845,20,118.00,1,1,4
64457,845,1,77.00,2,2,1
64459,845,4,51.00,5,5,0
64461,845,18,61.00,4,4,0
64472,845,3,26.00,6,6,0
64474,845,30,14.00,10,10,0
64480,846,20,143.00,1,1,5
64481,846,1,85.00,2,2,1
64483,846,4,69.00,5,5,0
64485,846,18,76.00,4,4,0
64496,846,3,26.00,7,7,0
64498,846,30,14.00,11,11,0
64504,847,20,161.00,1,1,5
64505,847,1,85.00,4,4,1
64507,847,4,69.00,5,5,0
64509,847,18,101.00,2,2,1
64520,847,3,26.00,10,10,0
64522,847,30,26.00,9,9,0
64529,848,20,186.00,1,1,6
64530,848,1,97.00,4,4,1
64532,848,4,87.00,5,5,0
64534,848,18,109.00,2,2,1
64545,848,3,32.00,7,7,0
64547,848,30,26.00,10,10,0
64554,849,20,204.00,1,1,6
64555,849,1,109.00,4,4,1
64557,849,4,112.00,3,3,1
64559,849,18,109.00,5,5,1
64570,849,3,40.00,7,7,0
64572,849,30,28.00,10,10,0
64580,850,20,216.00,1,1,6
64581,850,1,134.00,3,3,2
64583,850,4,130.00,4,4,1
64585,850,18,109.00,5,5,1
64596,850,3,46.00,7,7,0
64598,850,30,32.00,10,10,0
64607,851,20,234.00,1,1,6
64608,851,1,146.00,3,3,2
64610,851,4,145.00,4,4,1
64612,851,18,134.00,5,5,2
64623,851,3,48.00,7,7,0
64625,851,30,32.00,10,10,0
64662,852,20,259.00,1,1,7
64663,852,1,146.00,5,5,2
64665,852,4,157.00,3,3,1
64667,852,18,149.00,4,4,2
64678,852,3,56.00,7,7,0
64680,852,30,42.00,8,8,0
64690,841,20,25.00,1,1,1
64691,841,1,18.00,2,2,0
64693,841,4,12.00,4,4,0
64695,841,18,8.00,6,6,0
64706,841,3,0.00,17,17,0
64708,841,30,0.00,19,19,0
64710,853,20,284.00,1,1,8
64711,853,1,158.00,5,5,2
64713,853,4,172.00,2,2,1
64715,853,18,167.00,3,3,2
64726,853,3,56.00,7,7,0
64728,853,30,52.00,8,8,0
64738,854,20,309.00,1,1,9
64739,854,1,168.00,5,5,2
64741,854,4,184.00,3,3,1
64743,854,18,185.00,2,2,2
64754,854,3,62.00,7,7,0
64756,854,30,52.00,8,8,0
64766,855,20,324.00,1,1,9
64767,855,1,178.00,5,5,2
64769,855,4,202.00,3,3,1
64771,855,18,210.00,2,2,3
64782,855,3,63.00,7,7,0
64784,855,30,60.00,8,8,0
64794,856,20,349.00,1,1,10
64795,856,1,196.00,5,5,2
64797,856,4,212.00,3,3,1
64799,856,18,222.00,2,2,3
64810,856,3,67.00,7,7,0
64812,856,30,60.00,8,8,0
64822,857,20,374.00,1,1,11
64823,857,1,202.00,5,5,2
64825,857,4,227.00,3,3,1
64827,857,18,240.00,2,2,3
64838,857,3,75.00,7,7,0
64840,857,30,70.00,8,8,0
64850,858,20,374.00,1,1,11
64851,858,1,227.00,5,5,3
64853,858,4,245.00,3,3,1
64855,858,18,255.00,2,2,3
64866,858,3,83.00,7,7,0
64868,858,30,76.00,8,8,0
64878,859,20,392.00,1,1,11
64879,859,1,227.00,5,5,3
64881,859,4,257.00,4,4,1
64883,859,18,270.00,2,2,3
64894,859,3,89.00,7,7,0
64896,859,30,76.00,8,8,0
64928,861,18,25.00,3,3,1
64929,861,20,18.00,6,6,0
64930,861,1,30.00,2,2,0
64932,861,4,35.00,1,1,1
64934,861,8,16.00,7,7,0
64939,861,3,0.00,15,15,0
64947,861,30,1.00,14,14,0
64952,862,18,43.00,2,2,1
64953,862,20,28.00,5,5,0
64954,862,1,45.00,1,1,0
64956,862,4,37.00,3,3,1
64958,862,8,16.00,8,8,0
64963,862,3,25.00,6,6,1
64971,862,30,1.00,17,17,0
64976,860,18,25.00,1,1,1
64977,860,20,18.00,2,2,0
64978,860,1,15.00,3,3,0
64980,860,4,10.00,5,5,0
64982,860,8,6.00,7,7,0
64987,860,3,0.00,12,12,0
64995,860,30,0.00,20,20,0
65000,863,18,43.00,4,4,1
65001,863,20,53.00,1,1,1
65002,863,1,49.00,2,2,0
65004,863,4,43.00,5,5,1
65006,863,8,34.00,7,7,0
65011,863,3,35.00,6,6,1
65019,863,30,2.00,18,18,0
65024,864,18,45.00,6,6,1
65025,864,20,61.00,1,1,1
65026,864,1,53.00,3,3,0
65028,864,4,61.00,2,2,1
65030,864,8,49.00,4,4,0
65035,864,3,41.00,7,7,1
65043,864,30,2.00,18,18,0
65048,865,18,45.00,7,7,1
65049,865,20,73.00,2,2,1
65050,865,1,63.00,4,4,0
65052,865,4,76.00,1,1,1
65054,865,8,51.00,6,6,0
65059,865,3,59.00,5,5,1
65067,865,30,2.00,18,18,0
65072,866,18,45.00,8,8,1
65073,866,20,85.00,3,3,1
65074,866,1,88.00,1,1,1
65076,866,4,86.00,2,2,1
65078,866,8,55.00,6,6,0
65083,866,3,67.00,5,5,1
65091,866,30,2.00,18,18,0
65096,867,18,49.00,8,8,1
65097,867,20,85.00,4,4,1
65098,867,1,88.00,3,3,1
65100,867,4,111.00,1,1,2
65102,867,8,73.00,6,6,0
65107,867,3,75.00,5,5,1
65115,867,30,17.00,13,13,0
65120,868,18,50.00,8,8,1
65121,868,20,100.00,3,3,1
65122,868,1,92.00,4,4,1
65124,868,4,129.00,1,1,2
65126,868,8,83.00,5,5,0
65131,868,3,75.00,6,6,1
65139,868,30,23.00,12,12,0
65168,869,18,68.00,7,7,1
65169,869,20,110.00,3,3,1
65170,869,1,92.00,5,5,1
65172,869,4,154.00,1,1,3
65174,869,8,98.00,4,4,0
65179,869,3,76.00,6,6,1
65187,869,30,29.00,12,12,0
65192,870,18,76.00,7,7,1
65193,870,20,122.00,3,3,1
65194,870,1,117.00,4,4,2
65196,870,4,164.00,1,1,3
65198,870,8,116.00,5,5,0
65203,870,3,77.00,6,6,1
65211,870,30,29.00,12,12,0
65216,871,18,101.00,6,6,2
65217,871,20,140.00,2,2,1
65218,871,1,117.00,5,5,2
65220,871,4,164.00,1,1,3
65222,871,8,131.00,4,4,0
65227,871,3,77.00,7,7,1
65235,871,30,35.00,10,10,0
65240,872,18,101.00,6,6,2
65241,872,20,140.00,4,4,1
65242,872,1,142.00,2,2,3
65244,872,4,179.00,1,1,3
65246,872,8,141.00,3,3,0
65251,872,3,83.00,7,7,1
65259,872,30,43.00,11,11,0
65340,873,18,119.00,6,6,2
65341,873,20,165.00,2,2,2
65342,873,1,142.00,4,4,3
65344,873,4,194.00,1,1,3
65346,873,8,149.00,3,3,0
65351,873,3,93.00,7,7,1
65359,873,30,43.00,12,12,0
65365,874,18,131.00,6,6,2
65366,874,20,190.00,2,2,3
65367,874,1,152.00,4,4,3
65369,874,4,194.00,1,1,3
65371,874,8,157.00,3,3,0
65376,874,3,93.00,7,7,1
65384,874,30,43.00,13,13,0
65390,875,18,131.00,6,6,2
65391,875,20,215.00,1,1,4
65392,875,1,153.00,4,4,3
65394,875,4,209.00,2,2,3
65396,875,8,167.00,3,3,0
65401,875,3,93.00,7,7,1
65409,875,30,43.00,14,14,0
65415,876,18,141.00,6,6,2
65416,876,20,240.00,1,1,5
65417,876,1,165.00,5,5,3
65419,876,4,227.00,2,2,3
65421,876,8,173.00,3,3,0
65426,876,3,93.00,7,7,1
65434,876,30,43.00,14,14,0
65440,877,18,153.00,6,6,2
65441,877,20,255.00,1,1,5
65442,877,1,165.00,5,5,3
65444,877,4,245.00,2,2,3
65446,877,8,198.00,3,3,1
65451,877,3,93.00,8,8,1
65459,877,30,43.00,15,15,0
65465,878,18,163.00,6,6,2
65466,878,20,273.00,1,1,5
65467,878,1,190.00,4,4,4
65469,878,4,260.00,2,2,3
65471,878,8,206.00,3,3,1
65476,878,3,93.00,9,9,1
65484,878,30,43.00,15,15,0
65490,879,18,188.00,5,5,3
65491,879,20,281.00,1,1,5
65492,879,1,190.00,4,4,4
65494,879,4,278.00,2,2,3
65496,879,8,207.00,3,3,1
65501,879,3,93.00,9,9,1
65509,879,30,49.00,13,13,0
65515,880,8,25.00,1,1,1
65516,880,4,18.00,2,2,0
65517,880,20,15.00,3,3,0
65519,880,1,10.00,5,5,0
65523,880,18,2.00,9,9,0
65534,880,3,0.00,20,20,0
65537,881,8,31.00,2,2,1
65538,881,4,18.00,6,6,0
65539,881,20,40.00,1,1,1
65541,881,1,25.00,4,4,0
65545,881,18,2.00,13,13,0
65556,881,3,12.00,7,7,0
65559,882,8,49.00,2,2,1
65560,882,4,43.00,3,3,1
65561,882,20,52.00,1,1,1
65563,882,1,40.00,4,4,0
65567,882,18,12.00,8,8,0
65578,882,3,12.00,7,7,0
65581,883,8,67.00,2,2,1
65582,883,4,47.00,4,4,1
65583,883,20,77.00,1,1,2
65585,883,1,50.00,3,3,0
65589,883,18,13.00,10,10,0
65600,883,3,14.00,9,9,0
65625,884,8,85.00,2,2,1
65626,884,4,72.00,3,3,2
65627,884,20,89.00,1,1,2
65629,884,1,50.00,4,4,0
65633,884,18,17.00,10,10,0
65644,884,3,22.00,9,9,0
65647,885,8,86.00,2,2,1
65648,885,4,78.00,3,3,2
65649,885,20,107.00,1,1,2
65651,885,1,62.00,4,4,0
65655,885,18,25.00,10,10,0
65666,885,3,47.00,6,6,1
65669,886,8,88.00,3,3,1
65670,886,4,96.00,2,2,2
65671,886,20,132.00,1,1,3
65673,886,1,77.00,4,4,0
65677,886,18,25.00,10,10,0
65688,886,3,57.00,6,6,1
65713,887,8,98.00,3,3,1
65714,887,4,111.00,2,2,2
65715,887,20,132.00,1,1,3
65717,887,1,89.00,4,4,0
65721,887,18,25.00,10,10,0
65732,887,3,82.00,6,6,2
65735,888,8,116.00,3,3,1
65736,888,4,123.00,2,2,2
65737,888,20,157.00,1,1,4
65739,888,1,99.00,4,4,0
65743,888,18,33.00,10,10,0
65754,888,3,84.00,6,6,2
65757,890,8,134.00,2,2,1
65758,890,4,133.00,3,3,2
65759,890,20,172.00,1,1,4
65761,890,1,124.00,4,4,1
65765,890,18,39.00,9,9,0
65776,890,3,84.00,6,6,2
65779,891,8,134.00,4,4,1
65780,891,4,151.00,2,2,2
65781,891,20,197.00,1,1,5
65783,891,1,139.00,3,3,1
65787,891,18,47.00,9,9,0
65798,891,3,96.00,6,6,2
65801,892,8,134.00,4,4,1
65802,892,4,169.00,2,2,2
65803,892,20,222.00,1,1,6
65805,892,1,141.00,3,3,1
65809,892,18,48.00,9,9,0
65820,892,3,104.00,6,6,2
65823,893,8,149.00,4,4,1
65824,893,4,187.00,2,2,2
65825,893,20,247.00,1,1,7
65827,893,1,151.00,3,3,1
65831,893,18,54.00,9,9,0
65842,893,3,116.00,6,6,2
65845,894,8,167.00,3,3,1
65846,894,4,195.00,2,2,2
65847,894,20,272.00,1,1,8
65849,894,1,161.00,4,4,1
65853,894,18,58.00,9,9,0
